1694473107.000000, 1694473107.000000, 1694473107.000000
32.000000, 32.000000, 32.000000
-36,0,54
-36,0,54
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-37,0,53
-37,0,53
-37,0,53
-37,0,53
-37,0,53
-37,0,53
-37,0,53
-37,0,53
-37,0,53
-37,0,53
-36,0,53
-36,0,53
-37,0,53
-36,0,53
-37,0,53
-36,0,53
-37,0,53
-37,0,53
-37,0,53
-37,0,53
-37,-1,53
-37,0,53
-37,0,53
-37,0,53
-37,0,53
-37,0,53
-37,0,52
-37,0,53
-37,0,52
-37,0,53
-37,0,52
-37,0,53
-38,0,52
-38,0,52
-38,0,52
-37,0,53
-38,0,52
-37,0,53
-38,0,52
-37,0,52
-38,0,52
-38,0,52
-38,0,52
-37,0,52
-38,0,52
-38,0,52
-38,0,52
-38,0,52
-38,0,52
-38,0,52
-38,0,52
-38,0,52
-38,0,52
-37,0,52
-38,0,52
-37,0,52
-38,-1,52
-38,0,52
-38,0,52
-38,0,52
-38,-1,51
-39,2,51
-35,-3,54
-40,0,51
-34,-1,54
-41,1,50
-36,-1,54
-40,0,50
-36,-1,53
-40,0,51
-36,-1,53
-38,0,52
-37,0,53
-38,0,52
-37,0,53
-38,0,52
-37,0,52
-38,0,51
-37,0,52
-38,0,51
-38,0,52
-38,0,52
-37,0,52
-38,0,52
-38,0,52
-38,0,52
-38,0,52
-38,0,52
-38,0,52
-38,0,52
-38,0,52
-37,0,52
-38,0,52
-38,0,52
-38,0,52
-38,0,52
-38,0,52
-38,0,52
-38,0,52
-37,-1,52
-38,-1,52
-37,0,52
-38,-1,52
-38,-1,52
-38,-1,52
-38,0,52
-38,0,52
-38,-1,52
-38,-1,51
-38,3,52
-38,-1,52
-40,3,50
-37,-3,52
-39,2,52
-37,-2,53
-39,0,51
-37,-3,53
-39,0,51
-37,-1,53
-39,0,51
-37,-1,53
-39,0,51
-38,-1,52
-39,0,51
-38,-1,52
-39,0,51
-38,-1,52
-38,0,52
-37,-1,52
-38,0,52
-38,-1,52
-38,0,52
-38,0,52
-38,0,52
-38,0,52
-38,-1,52
-38,-1,52
-38,-1,52
-38,-1,52
-38,-1,52
-38,0,51
-38,0,52
-38,0,51
-38,0,51
-38,-1,51
-38,0,51
-38,-1,51
-39,0,51
-38,-1,51
-39,-1,51
-39,-1,51
-39,0,51
-38,0,51
-38,0,51
-38,-1,52
-39,0,51
-38,-2,52
-40,2,50
-38,-2,53
-41,2,50
-37,-3,53
-40,1,50
-37,-2,53
-39,0,51
-37,-2,53
-39,0,51
-37,-1,53
-39,0,51
-38,0,52
-39,0,51
-38,-1,52
-38,-1,52
-38,0,52
-38,-1,52
-38,-1,52
-38,-1,51
-39,0,51
-38,-1,52
-39,0,51
-38,-1,51
-38,0,51
-38,-1,52
-38,-1,52
-38,-1,52
-38,-1,52
-38,-1,52
-37,0,53
-38,0,52
-38,-1,52
-41,-1,52
-39,0,53
-38,0,53
-36,0,54
-35,0,56
-35,-4,58
-29,-1,59
-25,0,59
-26,-3,61
-22,-6,64
