1694473510.000000, 1694473510.000000, 1694473510.000000
32.000000, 32.000000, 32.000000
-13,-10,62
-13,-10,62
-13,-10,61
-13,-10,61
-13,-10,62
-13,-10,62
-13,-10,62
-14,-10,62
-13,-10,62
-13,-10,62
-13,-10,61
-13,-10,62
-13,-10,62
-13,-10,62
-13,-10,62
-13,-10,61
-13,-10,62
-13,-10,62
-13,-10,62
-13,-9,62
-13,-10,62
-13,-10,62
-13,-10,61
-13,-9,62
-13,-10,62
-13,-9,62
-13,-9,62
-13,-9,62
-13,-9,62
-14,-9,62
-14,-10,62
-14,-10,62
-13,-9,62
-14,-9,62
-14,-9,62
-13,-9,62
-13,-9,62
-14,-9,62
-14,-9,62
-14,-9,62
-13,-9,62
-13,-9,62
-13,-9,62
-14,-9,62
-14,-9,62
-14,-9,62
-13,-9,62
-13,-9,62
-14,-9,62
-14,-9,62
-14,-9,62
-13,-9,62
-14,-10,62
-13,-10,62
-13,-9,62
-14,-9,62
-14,-10,62
-13,-10,62
-13,-10,62
-13,-10,62
-13,-9,62
-14,-9,62
-14,-9,62
-14,-9,62
-14,-9,61
-14,-9,61
-14,-9,62
-14,-9,62
-14,-9,62
-14,-9,62
-14,-9,62
-14,-8,62
-14,-8,62
-14,-8,62
-14,-8,62
-14,-8,62
-14,-8,62
-14,-8,62
-14,-8,62
-14,-8,62
-14,-8,62
-14,-8,62
-14,-7,62
-14,-7,62
-15,-7,61
-16,-8,61
-16,-7,61
-14,-7,62
-14,-7,62
-14,-7,62
-14,-6,62
-14,-6,62
-14,-6,62
-14,-6,62
-14,-6,62
-14,-6,62
-14,-7,62
-13,-7,62
-14,-6,62
-14,-6,61
-15,-5,62
-15,-4,62
-15,-5,62
-15,-5,62
-15,-6,62
-15,-7,61
-14,-7,62
-15,-7,62
-13,-8,61
-14,-8,61
-13,-8,61
-13,-7,61
-14,-6,62
-13,-5,63
-12,-5,63
-14,-4,63
-14,-4,63
-16,-5,62
-17,-6,61
-17,-6,61
-17,-6,61
-17,-6,61
-16,-7,62
-14,-7,62
-14,-7,62
-13,-6,63
-13,-6,62
-14,-6,63
-14,-8,63
-15,-7,64
-18,-7,64
-18,-6,62
-20,-4,59
-17,-3,64
-17,-3,68
-14,0,64
-17,0,67
-19,1,70
-26,5,64
-26,6,62
-22,10,61
-17,12,60
-18,13,58
-18,14,55
-17,14,56
-17,14,55
-17,15,55
-14,15,56
-13,15,55
-11,14,58
-11,12,55
-7,12,65
-7,13,65
-6,12,61
-13,11,60
-14,10,62
-13,9,64
-13,10,64
-12,10,64
-10,10,62
-10,10,62
-11,10,60
-11,9,62
-11,10,62
-11,9,61
-11,9,64
-10,10,63
-10,10,63
-11,10,63
-9,10,62
-9,10,61
-10,10,62
-10,10,63
-10,10,62
-10,10,62
-10,10,62
-10,10,62
-9,10,62
-8,10,62
-10,10,63
-10,11,63
-11,10,65
-10,12,65
-10,11,61
-8,9,58
-13,7,61
-14,8,65
-12,10,63
-11,10,62
-10,10,62
-10,10,63
-10,11,63
-12,10,61
-13,11,62
-12,11,62
-12,12,62
-12,11,61
-10,11,63
-10,11,62
-11,11,61
-11,11,63
-11,11,63
-11,11,61
-12,11,62
-12,11,62
-11,12,62
-11,11,61
-12,11,63
-12,12,62
-12,11,61
-11,11,62
-11,12,62
-11,12,61
-10,12,63
-10,12,63
-11,12,63
-12,11,64
-14,11,64
-16,11,66
-14,12,66
-15,12,64
-13,14,67
-9,17,65
-11,17,60
-9,17,58
-9,16,57
-9,17,56
-10,17,55
-8,17,60
-8,15,61
-8,15,63
-3,16,63
-1,16,62
0,17,62
-5,16,65
-10,17,63
-6,17,64
-7,18,60
-13,20,54
-18,23,54
-16,25,53
-13,28,53
-15,28,53
-13,29,56
-12,30,57
-11,31,57
-10,32,59
-9,34,59
-9,32,53
-10,30,57
-9,30,58
-3,26,49
-1,25,53
-7,30,57
-3,31,58
-4,28,54
-11,29,57
-8,28,60
-6,29,58
-6,29,60
-5,30,59
-1,28,60
0,32,57
1,31,54
-1,33,54
0,34,56
2,34,55
2,33,56
0,33,57
0,34,57
3,31,57
0,30,56
3,29,55
-1,29,56
0,28,59
4,28,57
-3,28,57
1,27,55
-3,26,54
4,26,52
0,27,54
0,27,59
1,29,60
-2,28,60
0,29,59
0,29,57
-1,28,56
-2,30,58
-2,30,56
-1,29,56
-2,30,57
0,29,58
-4,30,57
-2,30,57
-2,30,57
-1,31,57
-1,32,57
-1,32,56
-1,32,56
-1,32,56
-1,31,56
-1,31,56
0,31,56
-1,31,57
0,31,57
-1,31,57
0,31,57
1,31,56
0,31,56
0,31,57
2,30,57
2,30,58
1,29,58
0,32,56
0,32,54
-1,31,56
-2,31,55
1,31,55
1,33,55
1,33,55
-1,32,55
-2,31,56
-3,31,56
-2,31,56
-3,31,56
-3,30,55
-4,30,55
-3,31,56
-1,32,55
-2,32,55
-3,33,56
-6,32,56
-8,32,55
-7,32,57
-6,32,56
-6,32,56
-8,30,55
-7,32,56
-6,32,60
-7,30,57
-9,32,55
-13,34,54
-11,35,55
-4,33,56
-5,33,55
-5,34,54
-4,33,54
-1,32,53
-6,32,51
-6,34,53
-6,34,53
-6,34,53
-6,34,56
-6,34,56
-6,33,57
-7,32,58
-5,33,59
-4,35,57
-4,35,56
-4,36,54
-3,36,52
-1,36,50
-7,37,51
-3,36,53
-5,37,50
-5,38,50
-5,39,50
-5,39,50
-4,39,50
-5,40,49
-6,41,49
-5,41,50
-5,42,49
-5,41,51
-5,42,50
-6,42,49
-5,41,49
-5,41,49
-5,41,50
-5,41,49
-3,40,48
-1,41,50
3,41,50
8,39,48
-5,37,47
5,38,50
7,39,47
-7,37,52
-2,38,50
-7,33,52
-10,32,59
-7,32,57
-14,28,62
-9,28,58
-4,27,57
-12,20,63
-10,20,63
-6,20,64
-9,18,64
-11,18,60
-11,15,62
-13,13,64
-12,14,62
-9,14,62
-8,14,62
-8,13,61
-9,13,61
-9,13,62
-10,13,61
-9,12,61
-10,12,61
-8,11,60
-10,11,61
-12,11,64
-12,11,65
-12,13,65
-13,14,62
-12,13,62
-11,13,63
-9,13,63
-12,12,59
-14,12,62
-12,13,63
-14,14,60
-15,14,61
-15,14,61
-15,13,61
-15,13,60
-13,13,61
-14,13,61
-15,14,61
-16,14,60
-16,14,61
-15,14,61
-15,13,61
-15,13,61
-14,13,61
-15,14,61
-16,14,60
-15,14,61
-15,14,61
-16,14,60
-16,14,61
-16,14,61
-15,13,60
-16,13,60
-16,14,61
-15,14,61
-15,14,61
-18,14,62
-16,17,61
-15,16,61
-16,15,62
-17,15,61
-20,15,58
-22,14,58
-19,15,57
-20,14,59
-20,14,58
-18,13,60
-17,12,60
-16,10,60
-14,10,59
-17,10,59
-15,13,61
-18,13,60
-20,16,60
-19,15,60
-20,14,59
-19,14,60
-17,14,61
-17,14,61
-17,14,61
-15,14,61
-18,14,60
-16,15,61
-16,16,62
-17,15,60
-16,14,61
-17,13,60
-19,12,59
-19,12,59
-18,14,60
-20,14,59
-15,14,61
-17,12,60
-17,12,60
-18,13,60
-15,13,62
-15,14,62
-16,14,61
-19,14,60
-18,14,59
-18,14,60
-17,14,60
-18,14,60
-18,14,60
-18,14,60
-18,14,60
-17,14,60
-17,14,60
-17,14,60
-17,14,60
-18,14,60
-17,14,60
-17,14,61
-16,14,60
-16,14,60
-17,14,61
-18,14,60
-16,15,61
-16,15,60
-16,14,60
-13,13,61
-16,12,60
-15,14,61
-15,15,61
-15,15,61
-16,14,60
-17,14,60
-16,14,60
-16,14,60
-15,14,61
-16,14,60
-16,14,60
-16,14,60
-16,14,60
-16,14,60
-16,14,60
-16,14,60
-15,14,60
-15,14,60
-16,14,60
-15,15,60
-16,15,60
-15,15,60
-15,15,60
-15,15,61
-13,15,61
-14,15,61
